item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001394,ORD00009,PROD0315,5,41413.86,65.13
ITEM001395,ORD00446,PROD0222,5,42165.91,68.04
ITEM001396,ORD00560,PROD0284,6,24477.71,31.8
ITEM001397,ORD00377,PROD0292,8,48260.17,71.92
ITEM001398,ORD00495,PROD0491,5,29552.71,62.55
ITEM001399,ORD00628,PROD0461,4,37452.19,23.9
ITEM001400,ORD00765,PROD0266,6,44276.46,30.81
ITEM001401,ORD00415,PROD0368,2,12633.97,19.39
ITEM001402,ORD00820,PROD0365,5,16569.0,58.88
ITEM001403,ORD00489,PROD0269,6,39334.98,89.36
ITEM001404,ORD00474,PROD0459,4,341.0,10.58
ITEM001405,ORD00904,PROD0393,10,23658.38,84.92
ITEM001406,ORD00277,PROD0087,3,42976.26,29.68
ITEM001407,ORD00873,PROD0498,7,35373.38,16.29
ITEM001408,ORD00721,PROD0286,3,44627.02,68.94
ITEM001409,ORD00332,PROD0500,1,34935.71,45.18
ITEM001410,ORD00004,PROD0481,10,36821.78,92.42
ITEM001411,ORD00954,PROD0425,6,43949.81,12.85
ITEM001412,ORD00299,PROD0488,2,18741.14,66.5
ITEM001413,ORD00418,PROD0272,3,44198.49,19.13
ITEM001414,ORD00581,PROD0409,8,23648.43,54.95
ITEM001415,ORD00614,PROD0451,2,12000.13,74.38
ITEM001416,ORD00851,PROD0337,4,10146.44,52.6
ITEM001417,ORD00625,PROD0018,9,47067.22,35.44
ITEM001418,ORD00493,PROD0038,2,38832.48,6.46
ITEM001419,ORD00966,PROD0167,7,40781.57,71.72
ITEM001420,ORD00172,PROD0267,9,7148.47,45.23
ITEM001421,ORD00176,PROD0038,1,49299.94,64.4
ITEM001422,ORD00410,PROD0076,1,22100.25,94.78
ITEM001423,ORD00138,PROD0022,5,34049.28,71.79
ITEM001424,ORD00633,PROD0043,1,10660.27,0.97
ITEM001425,ORD00527,PROD0205,2,35528.35,28.06
ITEM001426,ORD00236,PROD0297,2,19093.17,28.26
ITEM001427,ORD00953,PROD0021,2,4204.74,25.44
ITEM001428,ORD00791,PROD0400,1,23867.08,54.96
ITEM001429,ORD00008,PROD0315,3,22470.86,54.41
ITEM001430,ORD00474,PROD0495,1,48407.54,65.03
ITEM001431,ORD00412,PROD0450,10,29311.99,41.57
ITEM001432,ORD00133,PROD0114,1,32193.23,88.33
ITEM001433,ORD00503,PROD0159,5,46197.63,37.82
ITEM001434,ORD00777,PROD0021,1,42296.34,25.43
ITEM001435,ORD00696,PROD0010,4,2980.35,57.24
ITEM001436,ORD00223,PROD0288,10,33713.35,42.96
ITEM001437,ORD00831,PROD0203,9,31951.71,80.07
ITEM001438,ORD00248,PROD0024,7,3626.13,14.23
ITEM001439,ORD00315,PROD0343,8,31847.43,7.77
ITEM001440,ORD00225,PROD0103,1,37128.86,24.81
ITEM001441,ORD00864,PROD0349,6,20764.99,87.68
ITEM001442,ORD00359,PROD0484,7,14872.62,38.36
ITEM001443,ORD00022,PROD0141,3,5015.97,7.74
ITEM001444,ORD00909,PROD0084,10,21884.09,0.57
ITEM001445,ORD00147,PROD0360,2,44362.81,18.8
ITEM001446,ORD00524,PROD0432,5,43816.21,94.12
ITEM001447,ORD00731,PROD0265,2,37790.09,16.21
ITEM001448,ORD00910,PROD0381,7,26121.63,16.49
ITEM001449,ORD00814,PROD0230,3,2623.19,97.59
ITEM001450,ORD00847,PROD0406,8,2032.85,46.08
ITEM001451,ORD00968,PROD0032,4,24221.14,20.21
ITEM001452,ORD00038,PROD0497,4,4511.91,80.19
ITEM001453,ORD00703,PROD0309,9,33341.5,62.93
ITEM001454,ORD00575,PROD0028,1,33804.82,23.59
ITEM001455,ORD00237,PROD0224,7,45256.61,71.88
ITEM001456,ORD00530,PROD0273,10,21970.74,26.65
ITEM001457,ORD00108,PROD0043,5,40426.98,65.03
ITEM001458,ORD00619,PROD0295,5,26551.23,88.56
ITEM001459,ORD00437,PROD0495,8,8181.89,46.26
ITEM001460,ORD00412,PROD0254,5,30717.64,10.91
ITEM001461,ORD00575,PROD0093,10,3130.86,56.48
ITEM001462,ORD00885,PROD0162,7,23750.94,55.25
ITEM001463,ORD00490,PROD0441,8,48321.77,39.68
ITEM001464,ORD00951,PROD0133,9,49727.11,7.2
ITEM001465,ORD00350,PROD0199,1,44496.56,35.44
ITEM001466,ORD00488,PROD0131,6,23149.41,44.39
ITEM001467,ORD00540,PROD0174,2,42020.51,80.94
ITEM001468,ORD00144,PROD0369,3,6922.28,54.84
ITEM001469,ORD00674,PROD0021,5,48657.17,33.09
ITEM001470,ORD00062,PROD0182,1,11766.33,6.12
ITEM001471,ORD00319,PROD0001,2,20444.75,61.33
ITEM001472,ORD00616,PROD0246,3,46187.27,77.77
ITEM001473,ORD00084,PROD0208,7,2411.55,41.69
ITEM001474,ORD00643,PROD0485,4,5617.72,67.27
ITEM001475,ORD00818,PROD0495,5,28553.78,6.11
ITEM001476,ORD00627,PROD0047,9,20476.71,78.93
ITEM001477,ORD00055,PROD0251,9,18018.96,37.09
ITEM001478,ORD00083,PROD0308,4,24616.77,59.79
ITEM001479,ORD00813,PROD0215,2,218.32,98.68
ITEM001480,ORD00796,PROD0291,6,46710.22,72.09
ITEM001481,ORD00903,PROD0183,2,17628.77,68.61
ITEM001482,ORD00927,PROD0324,2,12414.34,66.07
ITEM001483,ORD00315,PROD0001,7,13175.61,80.86
ITEM001484,ORD00872,PROD0116,6,33223.48,96.49
ITEM001485,ORD00662,PROD0148,1,49102.71,41.58
ITEM001486,ORD00665,PROD0297,9,35826.15,15.59
ITEM001487,ORD00451,PROD0198,5,46912.18,37.44
ITEM001488,ORD00267,PROD0246,7,18640.61,14.69
ITEM001489,ORD00651,PROD0131,2,9702.3,14.73
ITEM001490,ORD00751,PROD0344,5,12176.22,51.25
ITEM001491,ORD00012,PROD0368,5,4382.36,53.45
ITEM001492,ORD00409,PROD0313,6,15443.67,47.38
ITEM001493,ORD00588,PROD0443,2,5793.95,61.17
ITEM001494,ORD00180,PROD0035,5,14877.57,65.92
ITEM001495,ORD00900,PROD0392,7,12363.08,70.45
ITEM001496,ORD00581,PROD0064,6,11951.95,39.55
ITEM001497,ORD00507,PROD0382,8,41794.5,75.08
ITEM001498,ORD00112,PROD0455,2,20884.44,46.72
ITEM001499,ORD00506,PROD0393,8,37762.95,96.78
ITEM001500,ORD00765,PROD0156,9,14473.14,82.08
ITEM001501,ORD00178,PROD0199,6,2186.96,78.37
ITEM001502,ORD00703,PROD0074,1,11315.2,50.83
ITEM001503,ORD00648,PROD0093,6,35481.15,85.36
ITEM001504,ORD00624,PROD0001,8,49043.32,53.25
ITEM001505,ORD00165,PROD0279,6,18005.68,48.64
ITEM001506,ORD00553,PROD0333,1,11699.67,71.71
ITEM001507,ORD00079,PROD0249,6,17795.56,61.52
ITEM001508,ORD00214,PROD0270,2,20359.29,0.1
ITEM001509,ORD00065,PROD0319,4,49800.06,33.93
ITEM001510,ORD00397,PROD0147,4,43159.2,89.48
ITEM001511,ORD00495,PROD0418,1,29621.31,74.07
ITEM001512,ORD00955,PROD0188,5,16034.69,81.46
ITEM001513,ORD00691,PROD0019,3,4021.63,67.59
ITEM001514,ORD00621,PROD0047,10,39072.4,87.08
ITEM001515,ORD00089,PROD0463,5,40701.83,65.66
ITEM001516,ORD00507,PROD0468,1,23590.43,79.58
ITEM001517,ORD00069,PROD0236,6,593.79,11.84
ITEM001518,ORD00095,PROD0177,2,49644.51,42.74
ITEM001519,ORD00103,PROD0393,7,45351.16,29.46
ITEM001520,ORD00476,PROD0210,10,12963.74,56.34
ITEM001521,ORD00685,PROD0464,3,23112.36,21.41
ITEM001522,ORD00127,PROD0072,9,28925.32,35.62
ITEM001523,ORD00442,PROD0028,9,46313.28,56.3
ITEM001524,ORD00226,PROD0411,7,36596.16,67.66
ITEM001525,ORD00734,PROD0165,2,4285.9,63.0
ITEM001526,ORD00812,PROD0317,5,20134.17,25.38
ITEM001527,ORD00173,PROD0192,5,12959.95,72.07
ITEM001528,ORD00368,PROD0306,3,48056.35,2.36
ITEM001529,ORD00917,PROD0088,4,43319.52,40.14
ITEM001530,ORD00677,PROD0152,6,653.85,19.24
ITEM001531,ORD00617,PROD0262,6,46913.0,44.41
ITEM001532,ORD00318,PROD0358,9,4922.35,96.93
ITEM001533,ORD00751,PROD0293,7,8686.77,58.28
ITEM001534,ORD00073,PROD0103,9,21171.38,99.07
ITEM001535,ORD00809,PROD0293,4,25487.31,44.57
ITEM001536,ORD00853,PROD0044,4,25862.89,63.45
ITEM001537,ORD00106,PROD0059,7,24472.07,71.08
ITEM001538,ORD00126,PROD0292,4,29763.58,55.29
ITEM001539,ORD00031,PROD0193,7,34323.75,79.12
ITEM001540,ORD00967,PROD0454,1,34939.09,45.83
ITEM001541,ORD00133,PROD0478,9,2852.86,31.17
ITEM001542,ORD00378,PROD0017,2,35748.19,95.12
ITEM001543,ORD00363,PROD0139,7,37699.97,78.58
ITEM001544,ORD00665,PROD0389,5,34645.5,91.09
ITEM001545,ORD00427,PROD0123,7,34335.49,3.87
ITEM001546,ORD00091,PROD0227,8,43175.26,39.6
ITEM001547,ORD00783,PROD0077,10,27085.57,48.24
ITEM001548,ORD00179,PROD0219,7,29209.46,57.38
ITEM001549,ORD00902,PROD0265,7,37925.08,12.42
ITEM001550,ORD00583,PROD0346,6,16639.96,53.1
ITEM001551,ORD00416,PROD0375,2,47680.71,44.85
ITEM001552,ORD00158,PROD0263,1,2559.27,22.09
ITEM001553,ORD00094,PROD0474,6,29242.44,25.18
ITEM001554,ORD00036,PROD0346,7,26693.79,88.85
ITEM001555,ORD00487,PROD0110,9,3154.87,99.34
ITEM001556,ORD00060,PROD0123,5,12649.99,81.91
ITEM001557,ORD00543,PROD0065,2,25902.92,65.19
ITEM001558,ORD00403,PROD0376,6,35388.42,46.14
ITEM001559,ORD00328,PROD0164,5,23189.37,60.2
ITEM001560,ORD00093,PROD0076,6,8407.62,37.02
ITEM001561,ORD00686,PROD0013,3,38886.16,75.47
ITEM001562,ORD00696,PROD0252,4,3268.09,80.42
ITEM001563,ORD00002,PROD0104,10,28775.67,98.28
ITEM001564,ORD00875,PROD0281,3,20921.17,62.04
ITEM001565,ORD00228,PROD0159,8,11824.66,40.61
ITEM001566,ORD00951,PROD0266,3,30758.25,65.65
ITEM001567,ORD00088,PROD0387,10,24204.6,62.62
ITEM001568,ORD00955,PROD0069,3,23422.54,90.99
ITEM001569,ORD00883,PROD0371,9,23428.62,38.98
ITEM001570,ORD00014,PROD0191,10,9873.48,62.33
ITEM001571,ORD00180,PROD0047,5,37318.15,77.01
ITEM001572,ORD00674,PROD0154,1,12266.45,91.36
ITEM001573,ORD00214,PROD0407,2,49088.37,12.65
ITEM001574,ORD00687,PROD0092,10,15528.9,85.09
ITEM001575,ORD00394,PROD0160,5,39641.02,54.78
ITEM001576,ORD00106,PROD0305,6,13951.05,73.37
ITEM001577,ORD00161,PROD0241,8,22111.74,34.42
ITEM001578,ORD00477,PROD0468,7,2582.07,17.46
ITEM001579,ORD00623,PROD0432,9,12764.85,59.56
ITEM001580,ORD00468,PROD0491,5,12297.8,83.57
ITEM001581,ORD00001,PROD0255,6,35561.86,20.6
ITEM001582,ORD00072,PROD0088,3,21678.84,59.27
ITEM001583,ORD00810,PROD0216,3,22229.27,3.2
ITEM001584,ORD00106,PROD0203,10,39244.92,43.16
ITEM001585,ORD00162,PROD0274,1,20621.68,47.64
ITEM001586,ORD00416,PROD0273,6,42247.24,27.72
ITEM001587,ORD00036,PROD0227,3,229.49,10.17
ITEM001588,ORD00958,PROD0410,8,5786.54,91.6
ITEM001589,ORD00885,PROD0166,2,12786.45,7.94
ITEM001590,ORD00509,PROD0253,7,30461.23,30.29
ITEM001591,ORD00225,PROD0472,10,1102.48,68.2
ITEM001592,ORD00270,PROD0444,3,14110.48,92.14
ITEM001593,ORD00812,PROD0115,3,26112.75,96.81
ITEM001594,ORD00712,PROD0269,5,32097.64,46.58
ITEM001595,ORD00646,PROD0334,3,49860.71,63.37
ITEM001596,ORD00449,PROD0298,6,30933.26,67.9
ITEM001597,ORD00964,PROD0324,4,987.03,27.6
ITEM001598,ORD00900,PROD0492,1,5803.16,75.09
ITEM001599,ORD00953,PROD0425,1,2056.78,9.67
ITEM001600,ORD00626,PROD0279,5,48252.47,76.05
ITEM001601,ORD00915,PROD0170,2,9801.69,3.53
ITEM001602,ORD00275,PROD0066,8,6180.39,97.26
ITEM001603,ORD00680,PROD0466,5,33591.34,33.76
ITEM001604,ORD00084,PROD0001,5,18442.56,65.52
ITEM001605,ORD00219,PROD0467,4,19010.32,84.8
ITEM001606,ORD00817,PROD0126,10,11452.49,85.85
ITEM001607,ORD00072,PROD0362,2,38416.47,48.17
ITEM001608,ORD00425,PROD0206,10,34699.86,91.36
ITEM001609,ORD00549,PROD0090,5,7131.72,68.32
ITEM001610,ORD00168,PROD0132,9,47668.94,12.41
ITEM001611,ORD00752,PROD0218,4,30631.49,46.63
ITEM001612,ORD00587,PROD0024,3,7528.83,98.16
ITEM001613,ORD00806,PROD0252,6,12008.22,99.87
ITEM001614,ORD00851,PROD0208,3,40820.61,49.75
ITEM001615,ORD00778,PROD0500,6,46265.97,57.3
ITEM001616,ORD00246,PROD0469,9,15565.47,24.36
ITEM001617,ORD00443,PROD0154,3,35544.13,7.62
ITEM001618,ORD00725,PROD0016,10,8790.64,26.29
ITEM001619,ORD00783,PROD0447,2,49733.72,45.76
ITEM001620,ORD00513,PROD0237,5,21346.09,71.54
ITEM001621,ORD00185,PROD0238,3,41702.44,84.91
ITEM001622,ORD00059,PROD0498,6,24073.07,16.45
ITEM001623,ORD00983,PROD0262,1,2764.69,51.36
ITEM001624,ORD00735,PROD0478,2,45665.8,0.9
ITEM001625,ORD00803,PROD0066,5,15092.1,66.0
ITEM001626,ORD00341,PROD0363,7,40885.83,99.25
ITEM001627,ORD00094,PROD0215,2,45074.0,58.79
ITEM001628,ORD00259,PROD0341,2,6767.1,31.21
ITEM001629,ORD00192,PROD0443,1,25826.38,38.68
ITEM001630,ORD00074,PROD0124,5,44524.95,75.24
ITEM001631,ORD00211,PROD0108,8,40160.89,64.53
ITEM001632,ORD00243,PROD0002,9,31579.71,57.57
ITEM001633,ORD00845,PROD0486,4,43384.4,48.03
ITEM001634,ORD00458,PROD0064,7,35350.84,95.83
ITEM001635,ORD00900,PROD0436,10,42249.67,95.7
ITEM001636,ORD00797,PROD0342,6,25370.17,64.04
ITEM001637,ORD00569,PROD0397,4,35534.7,94.06
ITEM001638,ORD00590,PROD0164,2,29978.36,71.39
ITEM001639,ORD00816,PROD0476,4,33922.17,49.89
ITEM001640,ORD00851,PROD0095,6,43661.32,5.22
ITEM001641,ORD00384,PROD0006,7,3213.52,73.46
ITEM001642,ORD00131,PROD0055,2,31874.69,68.55
ITEM001643,ORD00177,PROD0298,6,21933.65,39.88
ITEM001644,ORD00740,PROD0083,6,15571.28,25.03
ITEM001645,ORD00267,PROD0385,1,28043.4,51.25
ITEM001646,ORD00334,PROD0400,8,11290.94,44.29
ITEM001647,ORD00121,PROD0465,5,31407.22,14.99
ITEM001648,ORD00024,PROD0341,9,1360.35,43.17
ITEM001649,ORD00166,PROD0357,2,23424.04,76.5
ITEM001650,ORD00783,PROD0102,3,7169.74,41.62
ITEM001651,ORD00996,PROD0123,10,46303.51,98.08
ITEM001652,ORD00544,PROD0424,5,9818.63,68.1
ITEM001653,ORD00672,PROD0178,1,18768.99,7.28
ITEM001654,ORD00544,PROD0373,1,44415.0,63.58
ITEM001655,ORD00054,PROD0384,3,40091.92,43.44
ITEM001656,ORD00419,PROD0449,9,8104.04,73.85
ITEM001657,ORD00052,PROD0086,7,38554.51,8.06
ITEM001658,ORD00367,PROD0461,4,45824.65,21.66
ITEM001659,ORD00947,PROD0431,7,25656.14,22.51
ITEM001660,ORD00414,PROD0491,4,6297.15,60.73
ITEM001661,ORD00099,PROD0411,8,44309.28,74.26
ITEM001662,ORD00582,PROD0203,4,5138.63,98.91
ITEM001663,ORD00087,PROD0225,8,4416.92,49.81
ITEM001664,ORD00186,PROD0122,7,23553.12,51.71
ITEM001665,ORD00255,PROD0368,7,43615.12,99.1
ITEM001666,ORD00949,PROD0168,5,20809.42,64.71
ITEM001667,ORD00011,PROD0318,10,1384.92,93.94
ITEM001668,ORD00136,PROD0326,9,46175.6,62.9
ITEM001669,ORD00715,PROD0099,4,40177.13,4.07
ITEM001670,ORD00951,PROD0419,6,44289.53,18.28
ITEM001671,ORD00973,PROD0201,9,29574.87,21.38
ITEM001672,ORD00067,PROD0354,7,47961.59,38.64
ITEM001673,ORD00393,PROD0397,3,37792.95,49.4
ITEM001674,ORD00092,PROD0189,8,10945.12,97.63
ITEM001675,ORD00389,PROD0316,7,37391.69,83.76
ITEM001676,ORD00940,PROD0303,8,20111.67,34.91
ITEM001677,ORD00095,PROD0352,9,28000.6,24.27
ITEM001678,ORD00629,PROD0032,3,44268.77,18.94
ITEM001679,ORD00790,PROD0242,2,20969.21,36.06
ITEM001680,ORD00553,PROD0374,2,35569.25,49.83
ITEM001681,ORD00326,PROD0453,3,12825.71,14.74
ITEM001682,ORD00871,PROD0210,6,35436.72,64.02
ITEM001683,ORD00304,PROD0486,7,42070.74,33.14
ITEM001684,ORD00072,PROD0344,5,36868.67,73.94
ITEM001685,ORD00399,PROD0249,7,11264.64,71.2
ITEM001686,ORD00217,PROD0080,5,49280.71,27.19
ITEM001687,ORD00574,PROD0386,3,28789.27,37.77
ITEM001688,ORD00117,PROD0274,7,40453.49,29.99
ITEM001689,ORD00816,PROD0440,4,20052.97,75.68
ITEM001690,ORD00425,PROD0101,8,7457.33,32.7
ITEM001691,ORD00229,PROD0022,1,8549.39,76.04
ITEM001692,ORD00133,PROD0404,2,40658.99,63.12
ITEM001693,ORD00671,PROD0493,9,4394.4,83.53
ITEM001694,ORD00595,PROD0326,6,1083.46,65.58
ITEM001695,ORD00726,PROD0444,2,18904.23,7.65
ITEM001696,ORD00743,PROD0249,10,44904.08,54.0
ITEM001697,ORD00321,PROD0438,9,39661.07,79.48
ITEM001698,ORD00801,PROD0268,6,40584.66,89.14
ITEM001699,ORD00584,PROD0338,4,21474.02,89.14
ITEM001700,ORD00368,PROD0349,2,49230.73,86.15
ITEM001701,ORD00738,PROD0065,10,43296.22,72.37
ITEM001702,ORD00066,PROD0278,5,32104.34,62.72
ITEM001703,ORD00909,PROD0220,4,18319.31,65.71
ITEM001704,ORD00320,PROD0304,10,3806.16,69.65
ITEM001705,ORD00728,PROD0362,5,3255.03,47.17
ITEM001706,ORD00713,PROD0428,7,4535.06,36.64
ITEM001707,ORD00895,PROD0079,3,41336.43,50.32
ITEM001708,ORD00476,PROD0089,3,27998.91,74.45
ITEM001709,ORD00722,PROD0034,9,21619.19,85.86
ITEM001710,ORD00560,PROD0070,3,38096.8,74.39
ITEM001711,ORD00411,PROD0238,6,20882.77,13.06
ITEM001712,ORD00527,PROD0309,1,49497.49,43.75
ITEM001713,ORD00588,PROD0271,6,25124.84,35.37
ITEM001714,ORD00803,PROD0291,1,402.72,20.27
ITEM001715,ORD00444,PROD0196,8,47958.66,21.27
ITEM001716,ORD00309,PROD0311,3,4940.67,24.33
ITEM001717,ORD00242,PROD0180,9,41382.57,66.22
ITEM001718,ORD00686,PROD0413,9,33700.32,72.61
ITEM001719,ORD00516,PROD0449,10,47279.75,23.38
ITEM001720,ORD00648,PROD0317,2,44312.48,9.09
ITEM001721,ORD00246,PROD0196,10,39661.63,60.01
ITEM001722,ORD00819,PROD0239,10,5188.81,64.53
ITEM001723,ORD00759,PROD0004,8,18514.43,79.65
ITEM001724,ORD00109,PROD0293,9,41373.5,2.85
ITEM001725,ORD00368,PROD0060,1,48659.25,25.38
ITEM001726,ORD00662,PROD0352,2,11593.4,94.15
ITEM001727,ORD00466,PROD0387,5,34762.92,46.6
ITEM001728,ORD00650,PROD0172,9,33651.7,80.19
ITEM001729,ORD00855,PROD0148,9,24765.99,30.09
ITEM001730,ORD00883,PROD0081,10,4306.37,7.66
ITEM001731,ORD00618,PROD0090,1,39870.86,66.37
ITEM001732,ORD00230,PROD0185,4,26176.33,40.56
ITEM001733,ORD00161,PROD0407,7,39978.07,89.02
ITEM001734,ORD00484,PROD0305,8,204.54,73.97
ITEM001735,ORD00231,PROD0426,3,34363.0,54.39
ITEM001736,ORD00177,PROD0133,8,21755.57,35.68
ITEM001737,ORD00169,PROD0438,2,15872.54,69.98
ITEM001738,ORD00852,PROD0016,2,34386.19,97.3
ITEM001739,ORD00147,PROD0215,10,29572.77,8.74
ITEM001740,ORD00430,PROD0424,3,42239.42,69.92
ITEM001741,ORD00652,PROD0454,1,7152.45,77.24
ITEM001742,ORD00999,PROD0334,5,46486.59,45.44
ITEM001743,ORD00130,PROD0416,5,37675.31,3.62
ITEM001744,ORD00607,PROD0352,6,28483.14,58.88
ITEM001745,ORD00696,PROD0324,2,30585.27,15.64
ITEM001746,ORD00675,PROD0056,2,5718.02,66.09
ITEM001747,ORD00358,PROD0233,3,47774.56,18.41
ITEM001748,ORD00695,PROD0436,1,3456.69,9.32
ITEM001749,ORD00017,PROD0407,10,33749.67,67.92
ITEM001750,ORD00728,PROD0149,2,7598.3,19.83
ITEM001751,ORD00944,PROD0349,2,6365.82,75.82
ITEM001752,ORD00215,PROD0221,1,27229.26,69.12
ITEM001753,ORD00240,PROD0442,5,2970.94,48.05
ITEM001754,ORD00200,PROD0485,2,35434.07,20.84
ITEM001755,ORD00251,PROD0069,9,12535.27,30.11
ITEM001756,ORD00829,PROD0208,5,14260.38,91.1
ITEM001757,ORD00395,PROD0082,2,9654.38,82.79
ITEM001758,ORD00617,PROD0292,6,47484.88,29.29
ITEM001759,ORD00976,PROD0157,10,25508.69,5.85
ITEM001760,ORD00091,PROD0011,4,37680.25,28.74
ITEM001761,ORD00951,PROD0117,5,41560.83,70.16
ITEM001762,ORD00511,PROD0198,6,34595.55,37.91
ITEM001763,ORD00522,PROD0177,8,7795.73,41.54
ITEM001764,ORD00662,PROD0146,4,11466.12,80.23
ITEM001765,ORD00988,PROD0487,8,36628.96,23.17
ITEM001766,ORD00657,PROD0229,2,48268.85,28.17
ITEM001767,ORD00551,PROD0282,8,49090.77,88.46
ITEM001768,ORD00039,PROD0032,8,24676.92,39.16
ITEM001769,ORD00159,PROD0003,5,12621.68,3.34
ITEM001770,ORD00979,PROD0438,8,30000.64,16.37
ITEM001771,ORD00802,PROD0282,3,778.24,73.28
ITEM001772,ORD00696,PROD0413,2,44553.46,16.77
ITEM001773,ORD00333,PROD0278,4,36437.57,75.47
ITEM001774,ORD00929,PROD0250,2,6647.51,34.47
ITEM001775,ORD00572,PROD0228,10,42231.85,81.36
ITEM001776,ORD00466,PROD0261,7,46396.12,13.03
ITEM001777,ORD00941,PROD0387,2,28762.34,14.84
ITEM001778,ORD00606,PROD0026,8,8431.5,69.63
ITEM001779,ORD00551,PROD0329,10,31471.59,55.44
ITEM001780,ORD00074,PROD0160,7,2936.09,69.34
ITEM001781,ORD00604,PROD0193,9,6972.96,94.45
ITEM001782,ORD00303,PROD0382,10,8139.66,87.06
ITEM001783,ORD00962,PROD0495,2,26509.76,45.24
ITEM001784,ORD00375,PROD0149,6,32577.63,87.96
ITEM001785,ORD00089,PROD0061,4,30025.59,90.84
ITEM001786,ORD00498,PROD0051,1,4110.48,81.06
ITEM001787,ORD00270,PROD0067,4,8349.94,72.85
ITEM001788,ORD00188,PROD0058,1,25470.38,21.25
ITEM001789,ORD00846,PROD0029,8,29163.26,82.48
ITEM001790,ORD00428,PROD0121,9,33847.66,28.84
ITEM001791,ORD00235,PROD0376,6,32726.7,99.07
ITEM001792,ORD00645,PROD0363,6,2694.24,6.72
ITEM001793,ORD00565,PROD0488,8,46859.89,57.33
ITEM001794,ORD00499,PROD0105,10,6611.04,21.54
ITEM001795,ORD00209,PROD0202,10,30600.74,32.31
ITEM001796,ORD00494,PROD0068,5,30315.63,95.64
ITEM001797,ORD00687,PROD0117,6,44366.93,38.41
ITEM001798,ORD00884,PROD0363,9,46692.16,11.99
ITEM001799,ORD00647,PROD0006,8,43861.13,43.74
ITEM001800,ORD00256,PROD0125,5,16216.59,41.5
ITEM001801,ORD00815,PROD0123,10,42970.48,80.71
ITEM001802,ORD00781,PROD0151,10,18030.15,56.21
ITEM001803,ORD00268,PROD0099,9,14448.11,41.32
ITEM001804,ORD00906,PROD0365,8,11280.11,72.32
ITEM001805,ORD00264,PROD0277,1,10430.57,95.39
ITEM001806,ORD00094,PROD0019,5,25856.07,59.16
ITEM001807,ORD00744,PROD0255,10,33152.15,55.38
ITEM001808,ORD00097,PROD0137,3,47891.69,61.58
ITEM001809,ORD00064,PROD0307,2,47827.55,73.8
ITEM001810,ORD00816,PROD0362,6,49498.97,67.64
ITEM001811,ORD00399,PROD0456,6,20517.1,77.56
ITEM001812,ORD00482,PROD0079,10,40036.71,68.09
ITEM001813,ORD00180,PROD0177,1,36127.32,23.29
ITEM001814,ORD00064,PROD0359,6,29650.17,5.98
ITEM001815,ORD00349,PROD0237,7,39831.44,75.34
ITEM001816,ORD00417,PROD0341,1,20798.93,96.15
ITEM001817,ORD00952,PROD0215,1,40003.21,26.37
ITEM001818,ORD00986,PROD0487,8,15084.36,76.32
ITEM001819,ORD00607,PROD0149,9,34160.7,59.49
ITEM001820,ORD00170,PROD0033,10,28693.41,20.2
ITEM001821,ORD00744,PROD0473,1,29128.47,61.39
ITEM001822,ORD00135,PROD0461,7,28607.37,99.58
ITEM001823,ORD00239,PROD0420,4,24015.76,11.28
ITEM001824,ORD00210,PROD0054,9,11676.4,44.45
ITEM001825,ORD00269,PROD0413,2,18546.13,92.45
ITEM001826,ORD00975,PROD0210,4,4608.17,74.89
ITEM001827,ORD00102,PROD0306,2,34857.03,84.84
ITEM001828,ORD00809,PROD0071,9,45759.28,41.69
ITEM001829,ORD00121,PROD0007,5,6528.32,88.99
ITEM001830,ORD00172,PROD0415,8,2692.19,88.8
ITEM001831,ORD00583,PROD0037,9,25605.38,20.48
ITEM001832,ORD00631,PROD0035,6,37014.47,44.01
ITEM001833,ORD00225,PROD0443,3,40182.26,35.78
ITEM001834,ORD00722,PROD0424,2,46404.72,70.46
ITEM001835,ORD00699,PROD0012,9,26493.8,46.78
ITEM001836,ORD00729,PROD0111,1,30719.2,46.5
ITEM001837,ORD00056,PROD0312,8,30746.55,38.31
ITEM001838,ORD00511,PROD0403,4,45042.68,0.62
ITEM001839,ORD00902,PROD0085,7,15262.41,50.44
ITEM001840,ORD00856,PROD0371,1,48573.69,81.28
ITEM001841,ORD00163,PROD0189,8,23475.4,99.83
ITEM001842,ORD00655,PROD0417,9,14735.48,59.47
ITEM001843,ORD00929,PROD0489,1,36553.33,95.61
ITEM001844,ORD00952,PROD0121,6,30432.84,61.57
ITEM001845,ORD00383,PROD0164,3,8314.43,32.77
ITEM001846,ORD00629,PROD0314,2,25773.53,52.81
ITEM001847,ORD00111,PROD0285,4,20077.61,5.64
ITEM001848,ORD00693,PROD0091,8,19775.64,1.25
ITEM001849,ORD00878,PROD0138,10,26119.29,16.04
ITEM001850,ORD00505,PROD0141,7,4896.33,40.14
ITEM001851,ORD00610,PROD0215,3,3422.79,2.15
ITEM001852,ORD00329,PROD0131,5,21814.6,73.6
ITEM001853,ORD00138,PROD0071,3,41402.34,57.33
ITEM001854,ORD00887,PROD0271,3,3399.17,45.75
ITEM001855,ORD00671,PROD0043,1,2637.55,62.36
ITEM001856,ORD00581,PROD0122,8,23829.35,22.03
ITEM001857,ORD00719,PROD0171,8,32435.21,65.73
ITEM001858,ORD00398,PROD0366,3,36546.72,74.55
ITEM001859,ORD00261,PROD0116,10,6570.02,39.5
